"No detail for number ""%s"""," ""%s"" numara için detay yok"
" The customer doesn't exist in the system anymore"," Bu müşteri sistemde bulunamadı"
"""%s"" coupon code is not valid.","""%s"" kupon kodu geçerli değil."
"separate by "",""",""","" ile ayır"
"The item %s (SKU %s) doesn't exist in the catalog anymore","%s (Kod: %s) katalogda yok"
"%s order(s) succesfully released from holding status","%s adet sipariş beklemeden çıkarıldı"
"%s order(s) successfully put on hold","%s adet sipariş beklemeye alındı"
"%s order(s) succesfully canceled","%s adet sipariş iptal edildi"
"Create New Order for %s in %s","%s için %s üzerinde sipariş oluştur"
"Create New Order for %s","%s için Sipariş Ekle"
"Order was placed using %s","%s kullanılarak sipariş eklendi"
"Create New Order for New Customer in %s","%s Yeni Müşterisi için Yeni Sipariş Ekle"
"<span style=""color:red"">Warning: when catalog prices include tax, should be set to ""No""</span>","<span style=""color:red"">Dikkat : katalogdaki fiyatlara vergi dahilse, ""Hayır"" seçmelisiniz</span>"
"<span style=""color:red"">Requires Tax Based On Shipping Origin</span>","<span style=""color:red"">Teslimat Adresine Göre Vergilendirme gerekiyor</span>"
"Add a gift message for <strong>each gift item</strong>","<strong>Her hediye ürün için</strong> hediye mesajı ekle"
"Add a gift message for the <strong>entire order</strong>","<strong>Siparişin tamamı için</strong> hediye mesajı ekle"
"Ship to Name","Alıcı"
"Ship to First name","Alıcı Adı"
"Ship to First Name","Alıcı Soyadı"
"First Name","Adınız"
"Qty","Adet"
"QTY","ADET"
"Update Qty's","Adetleri güncelle"
"Address","Adres"
"Save in address book","Adres Defterine kaydet"
"Shopping Cart","Alışveriş Sepeti"
"To","Alıcı"
"To:","Alıcı :"
"To Name","Alıcı İsim"
"Can not load track with retrieving identifier.","Alınmakta olan kimlik için izleme bilgisi çekilemedi."
"SOLD TO:","ALICI :"
"Subtotal","Ara Toplam"
"Adjustment Fee","Ayarlama Ücreti"
"Adjustment Refund","Ayarlama Ücreti İadesi"
"Adjustment Refund:","Ayarlama Ücreti İadesi:"
"Adjustment Fee:","Ayarlama Ücreti:"
"State/Province","Şehir"
"Refunded","İade edildi"
"Refund Amount","İade Edilen Toplam"
"Invalid qty to refund item ""%s""","İade için yanlış miktar/adet ""%s"""
"Action","İşlem"
"Actions","İşlemler"
"Processing","İşleniyor"
"Original Price","İlk Fiyatı"
"Discount","İndirim"
"Discount ","İndirim "
"Discount (%s)","İndirim (%s)"
"Discount :","İndirim :"
"Discount Amount","İndirim Toplamı"
"Cancel","İptal"
"Canceled","İptal Edildi"
"Qty Canceled","İptal Edilen Adet"
"Send Tracking Information","İzleme Bilgisini Gönder"
"Tracking Number(s)","İzleme Numaraları"
"Tracking Number","İzleme Numarası"
"Tracking number can not be empty.","İzleme Numarası boş bırakılamaz."
"Can not retrieve tracking number detail.","İzleme numarası detayı alınamıyor."
"Add Tracking Number","İzleme Numarası Ekle"
"Can not add tracking number.","İzleme numarası eklenemedi."
"Can not initialize shipment for adding tracking number.","İzleme numarası eklenmek üzere sipariş çekilirken hata oluştu."
"Can not delete tracking number.","İzleme numarası silinemedi."
"Can not initialize shipment for delete tracking number.","İzleme numarası silinmek üzere sipariş çekilirken hata oluştu."
"Refunds","Ücret İadeleri"
"Print Refund","Ücret İadelerini Yazdır"
"Refund","Ücret İadesi"
"Refund #","Ücret İadesi #"
"Refund #%s","Ücret İadesi #%s"
"Refund Offline","Ücret İadesi (Offline)"
"Items to Refund","Ücret İadesi Yapılacak Ürünler"
"Items Refunded","Ücret İadesi Yapılan Ürünler"
"Country","Ülke"
"Product","Ürün"
"Item","Ürün"
"Product Name","Ürün Adı"
"Item qty declare error","Ürün adedi belirtme hatası"
"Can not update item qty","Ürün adet bilgisi güncellenemedi"
"Item Status","Ürün Durumu"
"Add Product","Ürün Ekle"
"No items","Ürün yok"
"Products","Ürünler"
"Sorry, no quotes are available for this order at this time.","Üzgünüz, bu sipariş için şu an fiyat bulunamadı."
"Paid","Ödendi"
"Total Due","Ödenecek Tutar"
"Paid Amount","Ödenen Miktar"
"Total Paid","Ödenen Toplam"
"Backordered","Ön sipariş yapıldı"
"Link to the previous order","Önceki siparişe bağlantı"
"Custom Value","Özel Değer"
"Capture Offline","Bağlı Değilken Tahsit Et"
"Title","Başlık"
"Capture Online","Bağlıyken Tahsil Et"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Bazı ürünlerin adedi, izin verilenden fazla. Lütfen siparişi tamamlamak için daha düşük bir adet seçiniz."
"Track all shipment(s)","Bütün kargoları izle"
"Track all shipments","Bütün kargoları izle"
"Pending","Beklemede"
"On Hold","Beklemede"
"Unhold","Beklemeden Çıkar"
"Notified","Bildirilmiş"
"Information","Bilgi"
"Can not register existing creditmemo","Bilinen Alacak Kaydı kaydedilemez"
"Unknown Status","Bilinmeyen Durum"
"Unknown State","Bilinmeyen Durum"
"Can not create block ""%s""","Blok oluşturulamadı ""%s"""
"Track this shipment","Bu kargoyu izle"
"Are you sure you want to cancel this order?","Bu siparişi iptal etmek istediğinizden emin misiniz ?"
"Recently Viewed Products","Daha Önce Görülen Ürünler"
"Recently Viewed","Daha Önce Görülenler"
"Recently Compared Products","Daha Önce Karşılaştırılan Ürünler"
"Edit","Düzenle"
"Update Changes","Değişiklikleri güncelle"
"Document","Doküman"
"Signed Up From","Doldurulan Form"
"Status","Durum"
"Change Status","Durumu Değiştir"
"Newsletter Subscription","Duyuru Listesi Aboneliği"
"Subscribe to Newsletter","Duyuru Listesine Abone Ol"
"Email Order Confirmation","E-Mail Sipariş Onayı"
"Add","Ekle"
"Qty To Add","Eklenecek Adet"
"Email","Email"
"Are you sure?","Emin misiniz ?"
"Are you sure? This order will be cancelled and a new one will be created instead","Emin misiniz ? Bu sipariş iptal edilerek yerine yeni sipariş oluşturulacak"
"Invoice","Fatura"
"Invoice #","Fatura #"
"Invoice # ","Fatura # "
"Invoice #%s","Fatura #%s"
"Billing Address","Fatura Adresi"
"Same As Billing Address","Fatura Adresi ile aynı"
"Invoice capture error","Fatura alınırken hata oluştu"
"Invoice was successfully captured","Fatura alındı"
"Invoice Email Sender","Fatura E-Mail Göndericisi"
"Invoice Email Template","Fatura E-Mail Teması"
"Invoice email sent","Fatura e-maili gönderildi"
"Invoice email not sent","Fatura e-maili gönderilemedi"
"Send Invoice Email Copy To","Fatura E-Mailinin Kopyasını Gönder"
"Invoice Update","Fatura Güncelleme"
"Bill to Name","Fatura için Ad"
"Bill to First name","Fatura için Adınız"
"Bill to Last name","Fatura için Soyadınız"
"Invoice was successfully canceled.","Fatura iptal edildi."
"Invoice cancel error.","Fatura iptali sırasında hata oluştu."
"Invoice was successfully voided","Fatura kapatıldı"
"Invoice void error","Fatura kapatıldı"
"Can not save invoice","Fatura kaydedilemiyor"
"Invoice was successfully created.","Fatura oluşturuldu."
"Invalid qty to invoice item ""%s""","Fatura satırı için yanlış miktar/adet ""%s"""
"Invoice Date","Fatura Tarihi"
"Invoice and shipment was successfully created.","Fatura ve teslimat belgesi oluşturuldu."
"Invoice Comments","Fatura Yorumları"
"Invoice Comment Email Sender","Fatura Yorumu E-Mail Göndericisi"
"Invoice Comment Email Template","Fatura Yorumu E-Mail Teması"
"Send Invoice Comment Email Copy To","Fatura Yorumu E-Mailinin Kopyasını Gönder"
"Can not register existing invoice","Fatura zaten var yeniden kaydedilemez"
"Qty to Invoice","Faturalanacak Adet"
"Items to Invoice","Faturalanacak Ürünler"
"Qty Invoiced","Faturalanan Adet"
"Items Invoiced","Faturalanan Ürünler"
"Invoiced","Faturalandı"
"Invoices","Faturalar"
"Print Invoices","Faturaları Yazdır"
"Email Copy of Invoice","Faturanın E-Mail Kopyası"
"Submit Invoice","Faturayı Gönder"
"Print Invoice","Faturayı Yazdır"
"Price","Fiyat"
"G.T. (Purchased)","G.Toplam (Ödenen)"
"G.T. (Base)","G.Toplam (Site Kuru)"
"Shipped By","Gönderen"
"From","Gönderen"
"From:","Gönderen :"
"From Name","Gönderen Adı"
"Shipped","Gönderilen"
"View","Göster"
"Recent Orders","Geçmiş Siparişler"
"Grand Total","Genel Toplam"
"Grand Total:","Genel Toplam:"
"Returned","Geri Dönen"
"Gift","Hediye"
"Gift Certificate","Hediye Kuponları"
"Gift Message","Hediye Mesajı"
"View All","Hepsini Göster"
"Print All","Hepsini Yazdır"
"Account Information","Hesap Bilgisi"
"You have placed no orders.","Hiç sipariş eklemediniz."
"Void","Kapat"
"Closed","Kapatıldı"
"Products in Compare List","Karşılaştırma Listesindeki Ürünler"
"Mixed","Karışık"
"Shipping","Kargo"
"Shipment","Kargo"
"Ship","Kargo"
"Shipment #","Kargo #"
"Shipment #%s","Kargo #%s"
"Shipping Address","Kargo Adresi"
"Ship to","Kargo Alıcısı"
"SHIP TO:","KARGO ALICISI :"
"Tax Class for Shipping","Kargo İçin Vergi Sınıfı"
"Submit Shipment","Kargo Belgesini Gönder"
"Shipping Information","Kargo Bilgisi"
"Shipment Email Sender","Kargo E-Mail Göndericisi"
"Shipment Email Template","Kargo E-Mail Teması"
"Shipment email sent","Kargo e-maili gönderildi"
"Shipment email not sent","Kargo e-maili gönderilemedi"
"Send Shipment Email Copy To","Kargo E-Mailinin Kopyasını Gönder"
"Packingslip # ","Kargo Fişi # "
"Print Packingslips","Kargo Fişlerini Yazdır"
"Shipment was successfully sent.","Kargo gönderildi."
"Shipment Update","Kargo Güncellemesi"
"Invalid qty to ship for item ""%s""","Kargo için yanlış miktar/adet ""%s"""
"Can not save shipment.","Kargo kaydedilemiyor."
"Create Shipment","Kargo Oluştur"
"Shipment was successfully created.","Kargo oluşturuldu."
"Shipping Amount","Kargo Toplamı"
"Click to change shipping method","Kargo yöntemini değiştirmek için tıklayınız"
"Shipment Comments","Kargo Yorumları"
"Shipment Comment Email Sender","Kargo Yorumu E-Mail Göndericisi"
"Shipment Comment Email Template","Kargo Yorumu E-Mail Teması"
"Send Shipment Comment Email Copy To","Kargo Yorumu E-Mailinin Kopyasını Gönder"
"Can not register existing shipment","Kargo zaten var yeniden kaydedilemez"
"Date Shipped","Kargolama Tarihi"
"Items to Ship","Kargolanacak Ürünler"
"Can not send shipment information.","Kargolanacak mal bilgisi gönderilemiyor."
"Qty Shipped","Kargolanan Adet"
"Items Shipped","Kargolanmış Ürünler"
"Shipments","Kargolar"
"Print Shipment","Kargoları Yazdır"
"Email Copy of Shipment","Kargonun E-Mail Kopyası"
"Catalog prices include tax","Katalog fiyatlarına vergi dahil"
"Partial","Kısmi"
"Sku","Ürün Kodu"
"SKU","Ürün Kodu"
"Creditmemos","Alacak Kaydı"
"Credit Memos","Alacak Kaydı"
"Creditmemo","Alacak Kaydı"
"Credit Memo","Alacak Kaydı"
"Credit Memo #","Alacak Kaydı #"
"Credit Memo # ","Alacak Kaydı # "
"Credit Memo Email Sender","Alacak Kaydı E-Mail Göndericisi"
"Credit Memo email not sent","Alacak Kaydı E-Mail mesajı gönderildi"
"Credit Memo Email Template","Alacak Kaydı E-Mail Teması"
"Credit Memo Comment Email Sender","Alacak Kaydı E-Mail'i için Gönderici"
"Credit Memo Comment Email Template","Alacak Kaydı E-Mail'i için Tema"
"Credit Memo email sent","Alacak Kaydı E-Maili gönderildi"
"Send Credit Memo Email Copy To","Alacak Kaydı E-Mailinin Kopyasını Gönder"
"Credit Memo Update","Alacak Kaydı Güncellemesi"
"Credit Memo was successfully canceled.","Alacak Kaydı iptal edildi."
"Credit Memo cancel error.","Alacak Kaydı iptalinde hatası."
"Credit Memo was successfully voided","Alacak Kaydı kapatıldı"
"Credit Memo void error","Alacak Kaydı kapatma hatası"
"Can not save credit memo","Alacak Kaydı kaydedilemiyor"
"Credit Memo was successfully created","Alacak Kaydı oluşturuldu"
"Credit Memo total must be positive.","Alacak Kaydı Toplamı sıfırdan büyük bir değer olmalıdır."
"Credit Memo Comments","Alacak Kaydı Yorumları"
"Send Credit Memo Comment Email Copy To","Alacak Kaydı Yorumu E-Mailinin Kopyasını Gönder"
"Submit Credit Memo","Alacak Kaydını Gönder"
"Email Copy of Credit Memo","Alacak Kaydının E-Mail Kopyası"
"Remove Coupon Code","Kupon Kodunu Sil"
"Apply Coupon Code","Kupon Kodunu Uygula"
"Coupons","Kuponlar"
"Please select products to add","Lütfen eklenecek ürünleri seçiniz"
"Please select a store","Lütfen mağaza seçiniz"
"Please select a customer","Lütfen müşteri seçiniz"
"Logo (200x50)","Logo (200x50 px) "
"Store Credit","Mağaza Kredisi"
"Customer Name","Müşteri Adı"
"Create New Customer","Müşteri Ekle"
"Customer Group","Müşteri Grubu"
"Notify Customer","Müşteriyi Bilgilendir"
"Message","Mesaj"
"Message:","Mesaj:"
"Amount","Miktar"
"Guest","Misafir"
"Credit Memo Update for Guest","Misafir için Alacak Kaydı Güncellemesi"
"Invoice Email Template for Guest","Misafir Kullanıcı için Fatura Email Teması"
"Invoice Update for Guest","Misafir Kullanıcı için Fatura Güncelleme"
"Invoice Comment Email Template for Guest","Misafir Kullanıcı için Fatura Notu Email Teması"
"New Credit Memo for Guest","Misafir Kullanıcı için Alacak Kaydı"
"Credit Memo Email Template for Guest","Misafir Kullanıcı için Alacak Kaydı E-maili Teması"
"Credit Memo Comment Email Template for Guest","Misafir Kullanıcı için Alacak Kaydı Not E-maili Teması"
"New Shipment for Guest","Misafir Kullanıcı için Sipariş"
"Order Update for Guest","Misafir Kullanıcı için Sipariş Güncellemesi"
"Order Comment Email Template for Guest","Misafir Kullanıcı için Sipariş Notu E-maili Teması"
"New Order Confirmation Template for Guest","Misafir Kullanıcı için Sipariş Onay Teması"
"Shipment Email Template for Guest","Misafir Kullanıcı için Teslimat E-maili Teması"
"Shipment Update for Guest","Misafir Kullanıcı için Teslimat Güncellemesi"
"Shipment Comment Email Template for Guest","Misafir Kullanıcı için Teslimat Notu E-maili Teması"
"New Invoice for Guest","Misafir Kullanıcı için Yeni Fatura"
"New Order for Guest","Misafir Kullanıcı için Yeni Sipariş"
"ID","No"
"Not Notified","Bildirilmemiş"
"Number","Numara"
"Create","Oluştur"
"Created At","Oluşturulma Tarihi"
"PDF Invoices","PDF Faturalar"
"PDF Packingslips","PDF Kargo Fişleri"
"PDF Credit Memos","PDF Alacak Kaydı"
"Sales Emails","Satış Mailleri"
"Sales","Satışlar"
"Purchased from (store)","Satın Alındığı Mağaza"
"Purchased On","Satın Alındığı Tarih"
"Purchased From","Satın Alındığı Yer"
"Row Total","Satır Toplamı"
"Add Selected Product(s) to Order","Seçilen Ürünleri Siparişe Ekle"
"There are no printable documents related to selected orders","Seçili siparişler için yazılabilecek doküman bulunamadı"
"This order no longer exists.","Seçtiğiniz sipariş bulunamıyor."
"Add to Cart","Sepete Ekle"
"Remove","Sil"
"Delete","Sil"
"Order","Sipariş"
"Order # ","Sipariş # "
"Order #","Sipariş #"
"Order # %s","Sipariş # %s"
"Order # %s | Order Date %s","Sipariş # %s | Sipariş Tarihi %s"
"Order #%s","Sipariş #%s"
"Order #%s - %s","Sipariş #%s - %s"
"Order Subtotal","Sipariş Ara Toplamı"
"Order Subtotal:","Sipariş Ara Toplamı :"
"Order was not unholded.","Sipariş beklemeden çıkarılamadı."
"Order was successfully released from holding status.","Sipariş beklemeden çıkarıldı."
"Order was not put on hold.","Sipariş beklemeye alınamadı."
"Order was successfully put on hold.","Sipariş beklemeye alındı."
"Order Information","Sipariş Bilgisi"
"Can't get order instance","Sipariş bilgisi alınamıyor"
"Order not longer exist","Sipariş bulunamıyor"
"Order not longer exist.","Sipariş bulunamıyor."
"Order Details","Sipariş Detayları"
"Order Status","Sipariş Durumu"
"Send Order Email Copy To","Sipariş E-Mailinin Kopyasını Gönder"
"Items Ordered","Sipariş Edilen Ürünler"
"Create New Order","Sipariş Ekle"
"Order View","Sipariş Görünümü"
"Order Update","Sipariş Güncelle"
"Order Update (Invoice)","Sipariş Güncelle (Fatura)"
"Order Update (Shipment)","Sipariş Güncelle (Kargo)"
"Order Update (Credit Memo)","Sipariş Güncelle (Alacak Kaydı)"
"Order History","Sipariş Geçmişi"
"Can not add order history.","Sipariş geçmişi eklenemiyor."
"Order Grand Total","Sipariş Genel Toplamı"
"About This Order:","Sipariş Hakkında :"
"Can not do invoice for order","Sipariş için fatura oluşturulamadı"
"Gift Message for this Order","Sipariş için Hediye Mesajı"
"Can not do shipment for order.","Sipariş için kargo belgesi oluşturulamadı."
"Can not do credit memo for order","Sipariş için Alacak Kaydı alma"
"Order was successfully cancelled.","Sipariş iptal edildi."
"Order was not cancelled.","Sipariş iptal edilemedi."
"Order saving error: %s","Sipariş kaydedilirken hata oluştu : %s"
"Order Currency:","Sipariş Para Birimi :"
"Checkout totals sort order","Sipariş sonu toplamları sıralama şekli"
"Order Date","Sipariş Tarihi"
"Order Date: ","Sipariş Tarihi: "
"Order Date: %s","Sipariş Tarihi: %s"
"Order Total","Sipariş Toplamı"
"Order Totals","Sipariş Toplamları"
"Qty Ordered","Sipariş Verilen Adet"
"Order Comments","Sipariş Yorumları"
"Order Comment","Sipariş Yorumu"
"Order Comment Email Sender","Sipariş Yorumu E-Maili Göndericisi "
"Order Comment Email Template","Sipariş Yorumu E-Maili Teması"
"Send Order Comment Email Copy To","Sipariş Yorumu E-Mailinin Kopyasını Gönder"
"Add Order Comments","Sipariş Yorumu Ekle"
"Add To Order","Siparişe Ekle"
"Ordered","Sipariş Adedi"
"Track Order","Siparişi İzle"
"Edit Order #%s","Siparişi Düzenle #%s"
"Subscribe to Order Status","Siparişi Durumu Bilgisine Abone Ol"
"Submit Order","Siparişi Gönder"
"View Order","Siparişi Göster"
"Print Order","Siparişi Yazdır"
"Print Order # %s","Siparişi Yazdır # %s"
"Gift Message for Entire Order","Siparişin Tamamı için Hediye Mesajı"
"Track your order","Siparişini izle"
"About Your Order","Siparişiniz hakkında"
"Orders","Siparişler"
"Orders was unholded","Siparişler beklemeden çıkarıldı"
"Orders was successfully put on hold","Siparişler beklemeye alındı"
"Orders was canceled","Siparişler iptal edildi"
"My Orders","Siparişlerim"
"My Orders - Details","Siparişlerim - Detaylar"
"Back to My Orders","Siparişlerime Dön"
"Last ordered items","Son sipariş verilen ürünler"
"Ship to Last name","Soyada Gönder"
"Last Name","Soyadı"
"Carrier","Taşıyıcı"
"You need specify carrier.","Taşıyıcıyı seçmelisiniz."
"Grand Total to be charged","Tahsil edilecek Genel Toplam"
"Payment Information","Tahsilat Bilgisi"
"Payment Method","Tahsilat Yöntemi"
"No Payment Methods","Tahsilat Yöntemi Yok"
"Wishlist","Takip Listesi"
"Complete","Tamamlandı"
"Date","Tarih"
"Print All Refunds","Tüm Ücret İadelerini Yazdır"
"Print All Invoices","Tüm Faturaları Yazdır"
"Print All Shipments","Tüm Kargoları Yazdır"
"Print Credit Memos","Tüm Alacak Kaydını Yazdır"
"Telephone","Telefon"
"Shipping & Handling","Teslimat & Teslimalma"
"Shipping & Handling:","Teslimat & Teslimalma:"
"Shipping &amp; Handling","Teslimat &amp; Teslimalma"
"Shipping &amp; Handling Information","Teslimat &amp; Teslimalma Bilgisi"
"Shipping Refund","Teslimat Ücret İadesi"
"Shipping Method","Teslimat Yöntemi"
"Shipping Method:","Teslimat Yöntemi:"
"Get shipping methods and rates","Teslimat Yöntemlerini ve Fiyatları Al"
"Total Qty","Toplam Adet"
"Total Refunded","Toplam İade Edilen Ücret"
"Total Refund","Toplam Ücret İadesi"
"Total(inc)","Toplam(dah.)"
"Total(ex)","Toplam(har.)"
"Capture Amount","Toplamı Al"
"Hold","Tut"
"Hold action is not available","Tutma işlemi kullanılamaz"
"Apply","Uygula"
"Select from existing customer addresses:","Varolan müşteri adreslerinden seç :"
"Tax","Vergi"
"Tax :","Vergi :"
"Tax Based On","Vergi Dayanağı"
"Tax Calculation","Vergi Hesaplama"
"Tax Amount","Vergi Oranı"
"Apply Tax after Discount","Vergiyi İndirimden Sonra Uygula"
"Processing data problem","Veri işleme hatası"
"Website","Web sitesi"
"Capture","Tahsil Edildi"
"Not Capture","Tahsil Edilmedi"
"Print","Yazdır"
"New","Yeni"
"Add New Address","Yeni Adres Ekle"
"New Status","Yeni Durum"
"New Invoice","Yeni Fatura"
"New Shipment","Yeni Kargo"
"New Credit Memo","Yeni Alacak Kaydı"
"Create New Order for New Customer","Yeni Müşteri için Yeni Sipariş Ekle"
"New Order","Yeni Sipariş"
"New Order Confirmation Email Sender","Yeni Sipariş Onay E-Maili Göndericisi "
"New Order Confirmation Template","Yeni Sipariş Onay E-Maili Teması"
"New Order RSS","Yeni Sipariş RSS Akışı"
"Link to the new order","Yeni siparişe bağlantı"
"Reorder","Yeniden Sipariş"
"Allow Reorder","Yeniden Siparişe İzin Ver"
"Refresh","Yenile"
"Comment","Yorum"
"Comment text field can not be empty.","Yorum alanı boş bırakılamaz."
"Can not add new comment.","Yorum eklenemedi."
"Comments History","Yorum Geçmişi"
"Comment Text","Yorum Yazısı"
"Append Comments","Yorumları Ekle"
"Submit Comment","Yorumu Gönder"
"ZIP/Post Code","ZIP/Posta Kodu"
"---------------version 1.2 - siteden cekilen dosyalarla eklendi--------------------","////////////////////////////////////////////////////////////////////////"
" The customer doesn\'t exist in the system anymore","Müşteri sistemde kayıtlı değil"
"%s / %s rate:","%s / %s kuru :"
"%s for %s","%s, %s için"
"%s order(s) successfully canceled","%s sipariş(ler) iptal edildi"
"%s order(s) successfully released from holding status","%s sipariş(ler) beklemeden çıkarıldı"
"* - Enter custom price excluding tax","* - Vergi hariç özel fiyat giriniz"
"* - Enter custom price including tax","* - Vergi dahil özel fiyat giriniz"
"Add Gift Messsage","Hediye Mesajı Ekle"
"Add Products","Ürün Ekle"
"Add Selected Product(s) to Option","Seçili Ürünleri Seçeneklere Ekle"
"Add comment to order","Siparişe Yorum/Not ekle"
"Add new comment to shipment","Kargoya Yorum/Not ekle"
"Add new tracking number","İzleme numarası ekle"
"Buy %s for price %s","%s al, %s öde"
"Can not do invoice for order.","Sipariş için fatura oluşturulamadı."
"Can\'t get order instance","Sipariş bilgisine bağlanılamadı"
"Cancel invoice","Faturayı İptal Et"
"Cancel order","Siparişi İptal Et"
"Cannot create an empty shipment.","Boş teslimat oluşturulamaz."
"Capture invoice","Faturayı tahsil et"
"Change status, add comments","Durumu değiştir, yorum ekle"
"Comments","Yorumlar"
"Create new invoice for order","Sipariş için yeni fatura oluştur"
"Create new shipment for order","Sipariş için teslimat fişi oluştur"
"Custom Options","Özel Seçenekler"
"Custom Price","Özel Fiyat"
"Customer","Müşteri"
"Customer\'s Current Activities","Müşterinin İşlemleri"
"Date of Birth","Doğum Tarihi"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","PDF ve HTML dokümanlarda kullanılmak üzere varsayılan logo.<br />(jpeg, tiff, png dosyaları kabul edilmektedir)"
"Description message","Açıklama mesajı"
"Discount%s","İndirim %s"
